UNI_ID,UNI_Name,Type,Province,City,Established_Year,HEC_Ranking,HEC_Category,Department_Name,Department_Category,Year,Total_Enrollment,Male_Enrollment,Female_Enrollment,Faculty_Count,Student_Faculty_Ratio,PhD_Students,MS_MPhil_Students,BS_Students,Scholarship_Students,International_Students,Research_Papers_Published,Avg_CGPA,Employment_Ratio_Pct,Dropout_Rate_Pct,Avg_Student_Background,Fee_Per_Semester_PKR,Lab_Count,Industry_Tie_Ups,Entry_Test_Required,Entry_Test_Type,Entry_Test_Tier,Entry_Test_Passing_Criteria,No_of_Buildings,HEC_Ranking_is_imputed,Industry_Tie_Ups_is_imputed,Fee_Per_Semester_PKR_is_imputed,Scholarship_Students_is_imputed,International_Students_is_imputed,Avg_CGPA_is_imputed,No_of_Buildings_is_imputed,Lab_Count_is_imputed,Dropout_Rate_Pct_is_imputed,Research_Papers_Published_is_imputed,BS_Students_is_imputed,PhD_Students_is_imputed,MS_MPhil_Students_is_imputed,Avg_Student_Background_is_imputed,Entry_Test_Tier_is_imputed,Entry_Test_Passing_Criteria_is_imputed,Female_Share_Pct,Gender_Balance_Category,Annual_Fee_PKR,Fee_Band,Research_Per_Faculty,Campus_Density,Is_Overcrowded,PG_Ratio,Is_Research_Focused,Selectivity_Score,University_Score,Fee_Value_Score,Peer_CGPA_Gap,Risk_Index
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Mechanical Engineering,STEM,2022,1241,704,537,41,30.3,0.0,175.0,1066.0,46.0,3.0,29.0,3.23,65.5,5.4,Mostly Urban,10789.0,8.0,28.0,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,32.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,43.271555197421435,Balanced,21578.0,Low,0.7073170731707317,38.78125,0,14.101531023368253,0,1.7863636363636362,0.5767970618535266,303.5499119473538,0.11546052631578929,0.4814698083887019
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Mechanical Engineering,STEM,2023,1212,849,363,34,35.6,96.0,197.0,919.0,77.0,28.0,30.0,2.9,65.0,8.2,Mixed Urban-Rural,16854.0,17.0,11.0,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,31.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29.950495049504948,Male Dominated,33708.0,Low,0.8823529411764706,39.096774193548384,0,24.174917491749177,0,1.6363636363636362,0.5767970618535266,192.83256200308534,-0.21453947368421078,0.7218257963090519
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Mechanical Engineering,STEM,2024,1186,750,436,43,27.6,71.0,175.0,940.0,222.0,30.5,55.0,3.08,68.7,14.1,Mixed Urban-Rural,29447.0,16.0,19.0,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,31.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,36.76222596964587,Balanced,58894.0,Mid,1.2790697674418605,38.25806451612903,0,20.741989881956155,0,1.7181818181818183,0.5767970618535266,116.65025299690971,-0.03453947368421062,0.6919339117118316
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Mechanical Engineering,STEM,2025,1218,697,521,46,26.5,72.0,85.0,1061.0,70.0,39.0,42.0,3.08,72.4,14.9,Mostly Rural,17448.0,12.0,22.5,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,34.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,42.77504105090312,Balanced,34896.0,Low,0.9130434782608695,35.8235294117647,0,12.889983579638752,0,1.7181818181818183,0.5767970618535266,207.47363594681337,-0.03453947368421062,0.6385982871036108
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Software Engineering,STEM,2022,1257,726,531,56,22.4,66.0,0.0,1191.0,249.0,24.0,51.0,3.52,84.9,12.4,Mixed Urban-Rural,17561.0,5.0,35.0,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,36.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,42.243436754176614,Balanced,35122.0,Low,0.9107142857142857,34.916666666666664,0,5.250596658711217,0,1.918181818181818,0.5767970618535266,241.72883093217928,0.4054605263157893,0.5505162322939098
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Software Engineering,STEM,2023,1219,540,679,53,23.0,26.0,125.0,1068.0,18.0,43.0,74.0,3.66,83.5,13.2,Mostly Rural,24030.0,11.0,24.0,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,55.70139458572601,Balanced,48060.0,Mid,1.3962264150943395,38.09375,0,12.387202625102542,0,1.981818181818182,0.5767970618535266,173.7411568872243,0.5454605263157895,0.44302444076477343
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Software Engineering,STEM,2024,1319,910,409,50,26.4,6.0,172.0,1141.0,240.0,35.0,50.0,3.61,88.4,9.6,Mostly Rural,39390.0,20.0,26.0,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,29.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,31.00833965125095,Balanced,78780.0,High,1.0,45.48275862068966,0,13.495072024260804,0,1.959090909090909,0.5767970618535266,112.21122112211222,0.4954605263157892,0.6440644093183517
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Software Engineering,STEM,2025,1434,625,809,63,22.8,0.0,44.0,1390.0,133.0,11.0,58.0,3.1,82.6,9.9,Mostly Urban,32160.0,19.0,22.5,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,33.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,56.41562064156206,Balanced,64320.0,Mid,0.9206349206349206,43.45454545454545,0,3.0683403068340307,0,1.7272727272727273,0.5767970618535266,128.42039800995025,-0.014539473684210602,0.3673803488322573
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Telecommunication,STEM,2022,1425,998,427,63,22.6,69.0,0.0,1356.0,167.0,35.0,15.0,2.8,75.4,4.6,Mostly Rural,39181.0,7.0,22.5,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,30.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,29.964912280701757,Male Dominated,78362.0,High,0.23809523809523808,47.5,0,4.842105263157895,0,1.5909090909090908,0.5767970618535266,96.22010668436234,-0.31453947368421087,0.5135426940877821
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Telecommunication,STEM,2023,1535,891,644,49,31.3,102.0,39.0,1394.0,5.0,58.0,29.0,3.23,82.5,9.6,Mostly Rural,13342.0,10.0,26.0,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,33.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,41.954397394136805,Balanced,26684.0,Low,0.5918367346938775,46.515151515151516,0,9.185667752442997,0,1.7863636363636362,0.5767970618535266,309.1740368760306,0.11546052631578929,0.589448871572682
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Telecommunication,STEM,2024,1538,897,641,58,26.5,0.0,162.0,1376.0,224.0,30.5,47.5,2.94,72.1,9.8,Mixed Urban-Rural,39718.0,4.0,27.0,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,32.0,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,41.67750325097529,Balanced,79436.0,High,0.8189655172413793,48.0625,0,10.533159947984396,0,1.6545454545454545,0.5767970618535266,90.76489249206908,-0.17453947368421074,0.5461620059943605
PK-SIN-003,NED University of Engineering & Technology,Public,Sindh,Karachi,1922,13.0,W3,Telecommunication,STEM,2025,1475,859,616,61,24.2,105.0,144.0,1226.0,238.0,51.0,54.0,2.65,84.2,5.4,Mostly Urban,16274.0,6.0,26.0,Yes,ECAT (Sindh) / NED Test,Difficult,60% / 100 marks,31.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41.76271186440678,Balanced,32548.0,Low,0.8852459016393442,47.58064516129032,0,16.88135593220339,0,1.5227272727272727,0.5767970618535266,258.69485068206956,-0.4645394736842108,0.43249230465696326
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Biology,STEM,2022,109,48,61,5,21.8,4.0,18.0,87.0,17.0,43.0,10.0,3.34,56.0,6.3,Mixed Urban-Rural,31412.0,10.0,33.0,Yes,SALU Entry Test,Easy,40% / 100 marks,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.96330275229357,Balanced,62824.0,Mid,2.0,7.266666666666667,0,20.18348623853211,0,0.8363636363636362,0.3770753927553615,89.13790907933274,0.20348684210526313,0.2886024236516868
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Biology,STEM,2023,128,65,63,5,25.6,2.0,15.0,111.0,15.0,32.0,73.0,3.185,50.7,12.8,Mostly Rural,21392.0,2.0,21.0,Yes,SALU Entry Test,Easy,40% / 100 marks,15.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,49.21875,Balanced,42784.0,Low,14.6,8.533333333333333,0,13.28125,0,0.7659090909090909,0.3770753927553615,118.50224382946895,0.04848684210526333,0.5246009191440982
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Biology,STEM,2024,128,55,73,5,25.6,0.0,22.0,106.0,21.0,29.0,42.0,2.86,52.7,13.2,Mostly Rural,42504.0,3.0,33.0,Yes,SALU Entry Test,Easy,40% / 100 marks,15.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,57.03125,Balanced,85008.0,High,8.4,8.533333333333333,0,17.1875,0,0.618181818181818,0.3770753927553615,61.99416525503482,-0.27651315789473685,0.45727129829602003
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Biology,STEM,2025,153,81,72,5,30.6,7.0,27.0,119.0,24.0,32.0,71.0,3.28,50.7,4.2,Mixed Urban-Rural,28545.0,11.0,4.0,Yes,SALU Entry Test,Easy,40% / 100 marks,20.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,47.05882352941176,Balanced,57090.0,Mid,14.2,7.65,0,22.22222222222222,0,0.8090909090909089,0.3770753927553615,88.80714661061482,0.14348684210526308,0.42379564438510275
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Education,Arts & Social Sciences,2022,391,167,224,15,26.1,17.0,31.0,343.0,18.0,8.0,4.0,3.0,62.2,17.8,Mostly Rural,14533.0,12.0,5.0,Yes,SALU Entry Test,Easy,40% / 100 marks,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57.289002557544755,Balanced,29066.0,Low,0.26666666666666666,21.72222222222222,0,12.27621483375959,0,0.6818181818181818,0.3770753927553615,213.99573384710658,-0.13651315789473673,0.5529209590006344
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Education,Arts & Social Sciences,2023,413,208,205,12,34.4,28.0,11.0,374.0,26.0,19.0,50.0,3.4,68.6,9.4,Mostly Urban,38223.0,11.0,23.0,Yes,SALU Entry Test,Easy,40% / 100 marks,20.0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,49.63680387409201,Balanced,76446.0,High,4.166666666666667,20.65,0,9.443099273607748,0,0.8636363636363635,0.3770753927553615,89.73654605865578,0.2634868421052632,0.5435454375129315
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Education,Arts & Social Sciences,2024,410,159,251,14,29.3,30.0,5.0,375.0,61.0,13.0,16.0,2.61,61.7,11.05,Mostly Rural,26967.0,18.0,10.0,Yes,SALU Entry Test,Easy,40% / 100 marks,14.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,61.21951219512195,Female Dominated,53934.0,Mid,1.1428571428571428,29.285714285714285,0,8.536585365853659,0,0.5045454545454544,0.3770753927553615,114.39908035747396,-0.5265131578947368,0.4119512745074428
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Education,Arts & Social Sciences,2025,476,206,270,15,31.7,21.0,88.0,367.0,26.0,32.0,50.0,3.185,72.3,16.8,Mostly Rural,28518.0,18.0,17.0,Yes,SALU Entry Test,Easy,40% / 100 marks,19.0,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,56.72268907563025,Balanced,57036.0,Mid,3.3333333333333335,25.05263157894737,0,22.899159663865547,0,0.7659090909090909,0.3770753927553615,126.76204502419523,0.04848684210526333,0.5965186327821088
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Electrical Engineering,STEM,2022,470,188,282,16,29.4,15.0,90.0,365.0,48.0,32.0,7.0,3.27,81.7,11.05,Mostly Rural,34636.0,16.0,12.0,Yes,SALU Entry Test,Easy,40% / 100 marks,14.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,60.0,Balanced,69272.0,Mid,0.4375,33.57142857142857,0,22.340425531914892,0,0.8045454545454545,0.3770753927553615,117.94087077029681,0.1334868421052633,0.42476432520203317
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Electrical Engineering,STEM,2023,528,326,202,20,26.4,32.0,42.0,454.0,58.0,32.0,65.0,3.52,82.8,6.7,Mostly Rural,28290.0,13.0,16.0,Yes,SALU Entry Test,Easy,40% / 100 marks,18.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,38.25757575757576,Balanced,56580.0,Mid,3.25,29.333333333333332,0,14.015151515151514,0,0.9181818181818181,0.3770753927553615,146.34146341463415,0.3834868421052633,0.5155050461968487
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Electrical Engineering,STEM,2024,529,325,204,19,27.8,31.0,13.0,485.0,38.0,47.0,65.0,3.47,69.8,6.5,Mostly Urban,32188.0,19.0,21.0,Yes,SALU Entry Test,Easy,40% / 100 marks,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38.56332703213611,Balanced,64376.0,Mid,3.4210526315789473,26.45,0,8.31758034026465,0,0.8954545454545455,0.3770753927553615,108.42550018640488,0.33348684210526347,0.5230967006404789
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Electrical Engineering,STEM,2025,507,277,230,17,29.8,18.0,0.0,489.0,46.0,16.0,51.0,3.29,74.4,17.7,Mostly Rural,17499.0,1.0,3.0,Yes,SALU Entry Test,Easy,40% / 100 marks,18.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,45.36489151873767,Balanced,34998.0,Low,3.0,28.166666666666668,0,3.5502958579881656,0,0.8136363636363636,0.3770753927553615,212.58357620435453,0.1534868421052633,0.7045403216352092
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,English Literature,Arts & Social Sciences,2022,392,154,238,14,28.0,28.0,0.0,364.0,27.0,16.0,68.0,3.33,42.0,2.5,Mostly Urban,17821.0,13.0,5.0,Yes,SALU Entry Test,Easy,40% / 100 marks,18.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,60.71428571428571,Female Dominated,35642.0,Low,4.857142857142857,21.77777777777778,0,7.142857142857142,0,0.8318181818181818,0.3770753927553615,117.83850513439201,0.19348684210526335,0.23055905135364319
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,English Literature,Arts & Social Sciences,2023,418,160,258,15,27.9,29.0,13.0,376.0,65.0,32.0,57.0,3.1,41.2,6.7,Mostly Rural,10474.0,1.0,16.0,Yes,SALU Entry Test,Easy,40% / 100 marks,17.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,61.72248803827751,Female Dominated,20948.0,Low,3.8,24.58823529411765,0,10.047846889952153,0,0.7272727272727273,0.3770753927553615,196.6774871109414,-0.036513157894736636,0.3046341614139482
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,English Literature,Arts & Social Sciences,2024,473,253,220,14,33.8,11.0,47.0,415.0,26.0,30.0,3.0,3.07,41.8,8.7,Mostly Rural,10997.0,11.0,16.0,Yes,SALU Entry Test,Easy,40% / 100 marks,20.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,46.51162790697674,Balanced,21994.0,Low,0.21428571428571427,23.65,0,12.26215644820296,0,0.7136363636363635,0.3770753927553615,190.05183231790488,-0.06651315789473689,0.5533198934717937
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,English Literature,Arts & Social Sciences,2025,477,310,167,19,25.1,7.0,57.0,413.0,6.0,37.0,18.0,3.19,52.2,13.8,Mostly Rural,38399.0,2.0,6.0,Yes,SALU Entry Test,Easy,40% / 100 marks,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35.0104821802935,Balanced,76798.0,High,0.9473684210526315,29.8125,0,13.417190775681343,0,0.7681818181818181,0.3770753927553615,67.97052006562672,0.05348684210526322,0.6767404070522165
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,History,Arts & Social Sciences,2022,143,56,87,5,28.6,8.0,0.0,135.0,17.0,54.0,62.0,3.05,44.9,14.3,Mostly Urban,42872.0,18.0,9.0,Yes,SALU Entry Test,Easy,40% / 100 marks,20.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,60.83916083916085,Female Dominated,85744.0,High,12.4,7.15,0,5.594405594405594,0,0.7045454545454544,0.3770753927553615,52.36518007090876,-0.0865131578947369,0.4739875282361208
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,History,Arts & Social Sciences,2023,137,90,47,6,22.8,3.0,10.0,124.0,25.0,15.0,24.0,2.95,33.1,16.1,Mostly Rural,32824.0,5.0,25.0,Yes,SALU Entry Test,Easy,40% / 100 marks,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34.306569343065696,Balanced,65648.0,Mid,4.0,9.785714285714286,0,9.48905109489051,0,0.6590909090909092,0.3770753927553615,50.42042407994151,-0.18651315789473655,0.7060412634134686
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,History,Arts & Social Sciences,2024,160,113,47,5,32.0,6.0,12.0,142.0,6.0,32.0,27.0,2.8,38.3,14.9,Mostly Rural,31565.0,1.0,17.0,Yes,SALU Entry Test,Easy,40% / 100 marks,17.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,29.375,Male Dominated,63130.0,Mid,5.4,9.411764705882353,0,11.25,0,0.5909090909090908,0.3770753927553615,60.66846190400759,-0.3365131578947369,0.8252343177143784
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,History,Arts & Social Sciences,2025,134,70,64,5,26.8,10.0,3.0,121.0,8.0,34.0,74.0,3.08,39.4,17.7,Mostly Urban,27193.0,19.0,1.0,Yes,SALU Entry Test,Easy,40% / 100 marks,17.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,47.76119402985074,Balanced,54386.0,Mid,14.8,7.882352941176471,0,9.701492537313433,0,0.7181818181818181,0.3770753927553615,72.44511455153899,-0.056513157894736654,0.6501599280087894
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Mechanical Engineering,STEM,2022,385,202,183,15,25.7,20.0,4.0,361.0,26.0,44.0,56.0,2.87,77.0,10.8,Mostly Rural,8348.0,2.0,20.0,Yes,SALU Entry Test,Easy,40% / 100 marks,16.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47.53246753246753,Balanced,16696.0,Low,3.7333333333333334,24.0625,0,6.233766233766234,0,0.6227272727272727,0.3770753927553615,461.1883085769046,-0.2665131578947366,0.5015154457807257
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Mechanical Engineering,STEM,2023,481,317,164,21,22.9,7.0,0.0,474.0,25.0,27.0,70.0,3.29,71.5,14.2,Mixed Urban-Rural,28946.0,11.0,21.0,Yes,SALU Entry Test,Easy,40% / 100 marks,19.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,34.0956340956341,Balanced,57892.0,Mid,3.3333333333333335,25.31578947368421,0,1.4553014553014554,0,0.8136363636363636,0.3770753927553615,123.50583845781802,0.1534868421052633,0.6707351515343817
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Mechanical Engineering,STEM,2024,447,201,246,15,29.8,0.0,0.0,447.0,8.0,32.0,26.0,2.61,76.4,7.2,Mostly Rural,43143.0,2.0,16.0,Yes,SALU Entry Test,Easy,40% / 100 marks,17.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,55.033557046979865,Balanced,86286.0,High,1.7333333333333334,26.294117647058822,0,0.0,0,0.5045454545454544,0.3770753927553615,88.5427531696915,-0.5265131578947368,0.3990919780381979
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Mechanical Engineering,STEM,2025,465,216,249,20,23.2,13.0,79.0,373.0,49.0,32.0,63.0,2.89,76.8,3.5,Mostly Rural,31518.0,11.0,16.0,Yes,SALU Entry Test,Easy,40% / 100 marks,19.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,53.5483870967742,Balanced,63036.0,Mid,3.15,24.473684210526315,0,19.78494623655914,0,0.6318181818181818,0.3770753927553615,121.83514182371978,-0.2465131578947366,0.2699301580718178
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Physics,STEM,2022,458,174,284,18,25.4,13.0,19.0,426.0,26.0,38.0,50.0,3.45,58.8,13.1,Mixed Urban-Rural,25382.0,20.0,9.0,Yes,SALU Entry Test,Easy,40% / 100 marks,16.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,62.00873362445415,Female Dominated,50764.0,Mid,2.7777777777777777,28.625,0,6.986899563318777,0,0.8863636363636364,0.3770753927553615,115.83011583011583,0.31348684210526345,0.40512242852884045
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Physics,STEM,2023,449,197,252,18,24.9,0.0,15.0,434.0,57.0,28.0,49.0,3.28,44.8,4.9,Mostly Urban,28508.0,14.0,18.0,Yes,SALU Entry Test,Easy,40% / 100 marks,14.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,56.12472160356348,Balanced,57016.0,Mid,2.7222222222222223,32.07142857142857,0,3.34075723830735,0,0.8090909090909089,0.3770753927553615,78.57443524624667,0.14348684210526308,0.29105316093965683
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Physics,STEM,2024,485,255,230,19,25.5,38.0,35.0,412.0,26.0,47.0,27.0,3.0,50.8,8.4,Mostly Rural,28946.0,8.0,6.0,Yes,SALU Entry Test,Easy,40% / 100 marks,17.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47.42268041237113,Balanced,57892.0,Mid,1.4210526315789473,28.529411764705884,0,15.051546391752577,0,0.6818181818181818,0.3770753927553615,87.74960270849168,-0.13651315789473673,0.45200698797116284
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Physics,STEM,2025,464,273,191,15,30.9,0.0,26.0,438.0,10.0,32.0,33.0,3.29,58.0,5.2,Mostly Rural,33335.0,11.0,16.0,Yes,SALU Entry Test,Easy,40% / 100 marks,16.0,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,41.16379310344828,Balanced,66670.0,Mid,2.2,29.0,0,5.603448275862069,0,0.8136363636363636,0.3770753927553615,86.99565021748913,0.1534868421052633,0.504024651527378
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Psychology,Arts & Social Sciences,2022,442,191,251,19,23.3,32.0,5.0,405.0,74.0,59.0,34.0,3.41,52.1,12.3,Mixed Urban-Rural,39236.0,14.0,32.0,Yes,SALU Entry Test,Easy,40% / 100 marks,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56.78733031674208,Balanced,78472.0,High,1.7894736842105263,22.1,0,8.3710407239819,0,0.8681818181818182,0.3770753927553615,66.39310836986441,0.2734868421052634,0.41748559003701935
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Psychology,Arts & Social Sciences,2023,388,174,214,11,35.3,2.0,3.0,383.0,72.0,9.0,50.0,3.24,55.1,11.05,Mixed Urban-Rural,38417.0,12.0,16.0,Yes,SALU Entry Test,Easy,40% / 100 marks,18.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,55.154639175257735,Balanced,76834.0,High,4.545454545454546,21.555555555555557,0,1.2886597938144329,0,0.790909090909091,0.3770753927553615,71.71304370460993,0.10348684210526349,0.5329926730133231
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Psychology,Arts & Social Sciences,2024,473,243,230,20,23.6,11.0,83.0,379.0,56.0,59.0,55.0,3.64,61.0,11.05,Mostly Rural,8902.0,17.0,33.0,Yes,SALU Entry Test,Easy,40% / 100 marks,16.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,48.625792811839325,Balanced,17804.0,Low,2.75,29.5625,0,19.873150105708245,0,0.9727272727272727,0.3770753927553615,342.6196360368457,0.5034868421052634,0.4741375904118743
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Psychology,Arts & Social Sciences,2025,418,287,131,14,29.9,1.0,9.0,408.0,74.0,24.0,23.0,2.91,52.8,11.3,Mostly Rural,37906.0,11.0,16.0,Yes,SALU Entry Test,Easy,40% / 100 marks,18.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,31.33971291866029,Balanced,75812.0,High,1.6428571428571428,23.22222222222222,0,2.3923444976076556,0,0.6409090909090909,0.3770753927553615,69.64596633778294,-0.22651315789473658,0.7116675849655637
PK-SIN-016,Shah Abdul Latif University Khairpur,Public,Sindh,Khairpur,1987,56.0,W1,Statistics,STEM,2022,299,135,164,10,29.9,17.0,52.0,230.0,21.0,33.0,47.0,2.87,55.1,6.0,Mixed Urban-Rural,28861.0,5.0,11.0,Yes,SALU Entry Test,Easy,40% / 100 marks,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54.84949832775919,Balanced,57722.0,Mid,4.7,19.933333333333334,0,23.076923076923077,0,0.6227272727272727,0.3770753927553615,95.45753785385122,-0.2665131578947366,0.37766785367390043
